Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,2499.389893,2502.540039,2488.030029,2496.659912,2496.659912,-997077296
2017-09-26,2501.040039,2503.51001,2495.1201170000004,2496.840088,2496.840088,-1251857296
2017-09-27,2503.300049,2511.75,2495.909912,2507.040039,2507.040039,-838937296
2017-09-28,2503.409912,2510.810059,2502.929932,2510.060059,2510.060059,-1126347296
2017-09-29,2509.959961,2519.439941,2507.98999,2519.360107,2519.360107,-1083047296
2017-10-02,2521.199951,2529.22998,2520.399902,2529.1201170000004,2529.1201170000004,-1095237296
2017-10-03,2530.340088,2535.1298829999996,2528.850098,2534.580078,2534.580078,-1226117296
2017-10-04,2533.47998,2540.530029,2531.800049,2537.73999,2537.73999,-1277847296
2017-10-05,2540.860107,2552.51001,2540.02002,2552.070068,2552.070068,-1249847296
2017-10-06,2547.439941,2549.409912,2543.790039,2549.330078,2549.330078,-1410397296
2017-10-09,2551.389893,2551.820068,2541.600098,2544.72998,2544.72998,-1810997296
2017-10-10,2549.98999,2555.22998,2544.860107,2550.639893,2550.639893,-1334467296
2017-10-11,2550.6201170000004,2555.23999,2547.949951,2555.23999,2555.23999,-1318877296
2017-10-12,2552.8798829999996,2555.330078,2548.310059,2550.929932,2550.929932,-1143457296
2017-10-13,2555.659912,2557.649902,2552.090088,2553.169922,2553.169922,-1145527296
2017-10-16,2555.570068,2559.469971,2552.639893,2557.639893,2557.639893,-1378947296
2017-10-17,2557.169922,2559.709961,2554.689941,2559.360107,2559.360107,-1405577296
2017-10-18,2562.8701170000004,2564.110107,2559.669922,2561.26001,2561.26001,-1296877296
2017-10-19,2553.389893,2562.360107,2547.919922,2562.100098,2562.100098,-1304257296
2017-10-20,2567.560059,2575.439941,2567.560059,2575.209961,2575.209961,-910317296
2017-10-23,2578.080078,2578.290039,2564.330078,2564.97998,2564.97998,-1083257296
2017-10-24,2568.659912,2572.179932,2565.580078,2569.1298829999996,2569.1298829999996,-867637296
2017-10-25,2566.52002,2567.399902,2544.0,2557.149902,2557.149902,-420457296
2017-10-26,2560.080078,2567.070068,2559.800049,2560.399902,2560.399902,-425917296
2017-10-27,2570.26001,2582.97998,2565.939941,2581.070068,2581.070068,-407857296
2017-10-30,2577.75,2580.030029,2568.25,2572.830078,2572.830078,-636097296
2017-10-31,2575.98999,2578.290039,2572.149902,2575.26001,2575.26001,-467737296
2017-11-01,2583.209961,2588.399902,2574.919922,2579.360107,2579.360107,-481787296
2017-11-02,2579.459961,2581.110107,2566.169922,2579.850098,2579.850098,-246697296
2017-11-03,2581.929932,2588.419922,2576.77002,2587.840088,2587.840088,-727257296
2017-11-06,2587.469971,2593.3798829999996,2585.659912,2591.1298829999996,2591.1298829999996,-755887296
2017-11-07,2592.110107,2597.02002,2584.350098,2590.639893,2590.639893,-485317296
2017-11-08,2588.709961,2595.469971,2585.02002,2594.3798829999996,2594.3798829999996,-395607296
2017-11-09,2584.0,2586.5,2566.330078,2584.6201170000004,2584.6201170000004,-463357296
2017-11-10,2580.179932,2583.810059,2575.570068,2582.300049,2582.300049,-808057296
2017-11-13,2576.530029,2587.659912,2574.47998,2584.840088,2584.840088,-892037296
2017-11-14,2577.75,2579.659912,2566.560059,2578.8701170000004,2578.8701170000004,-653207296
2017-11-15,2569.449951,2572.840088,2557.449951,2564.6201170000004,2564.6201170000004,-736077296
2017-11-16,2572.949951,2590.090088,2572.949951,2585.639893,2585.639893,-982257296
2017-11-17,2582.939941,2583.959961,2577.6201170000004,2578.850098,2578.850098,-994807296
2017-11-20,2579.48999,2584.639893,2578.23999,2582.139893,2582.139893,-1291427296
2017-11-21,2589.169922,2601.189941,2589.169922,2599.030029,2599.030029,-962247296
2017-11-22,2600.310059,2600.939941,2595.22998,2597.080078,2597.080078,-1532017296
2017-11-24,2600.419922,2604.209961,2600.419922,2602.419922,2602.419922,1349780000
2017-11-27,2602.659912,2606.409912,2598.8701170000004,2601.419922,2601.419922,-1288107296
2017-11-28,2605.939941,2627.689941,2605.439941,2627.040039,2627.040039,-806547296
2017-11-29,2627.820068,2634.889893,2620.320068,2626.070068,2626.070068,-216687296
2017-11-30,2633.929932,2657.73999,2633.929932,2647.580078,2647.580078,643522704
2017-12-01,2645.100098,2650.6201170000004,2605.52002,2642.219971,2642.219971,-352647296
2017-12-04,2657.189941,2665.189941,2639.030029,2639.439941,2639.439941,-271817296
2017-12-05,2639.780029,2648.719971,2627.72998,2629.570068,2629.570068,-755927296
2017-12-06,2626.23999,2634.409912,2624.75,2629.27002,2629.27002,-1065967296
2017-12-07,2628.3798829999996,2640.98999,2626.530029,2636.97998,2636.97998,-1002567296
2017-12-08,2646.209961,2651.649902,2644.100098,2651.5,2651.5,-1188817296
2017-12-11,2652.189941,2660.330078,2651.469971,2659.98999,2659.98999,-1203017296
2017-12-12,2661.72998,2669.719971,2659.780029,2664.110107,2664.110107,-739287296
2017-12-13,2667.590088,2671.8798829999996,2662.850098,2662.850098,2662.850098,-752597296
2017-12-14,2665.8701170000004,2668.090088,2652.01001,2652.01001,2652.01001,-864937296
2017-12-15,2660.6298829999996,2679.6298829999996,2659.139893,2675.810059,2675.810059,1428952704
2017-12-18,2685.919922,2694.969971,2685.919922,2690.159912,2690.159912,-570307296
2017-12-19,2692.709961,2694.439941,2680.73999,2681.469971,2681.469971,-926377296
2017-12-20,2688.179932,2691.01001,2676.110107,2679.25,2679.25,-1053937296
2017-12-21,2683.02002,2692.639893,2682.399902,2684.570068,2684.570068,-1021577296
2017-12-22,2684.219971,2685.350098,2678.1298829999996,2683.340088,2683.340088,-1895137296
2017-12-26,2679.090088,2682.73999,2677.959961,2680.5,2680.5,1968780000
2017-12-27,2682.100098,2685.639893,2678.909912,2682.6201170000004,2682.6201170000004,-2092887296
2017-12-28,2686.100098,2687.659912,2682.689941,2687.540039,2687.540039,-2141637296
2017-12-29,2689.149902,2692.1201170000004,2673.610107,2673.610107,2673.610107,-1851477296
2018-01-02,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,-927717296
2018-01-03,2697.850098,2714.3701170000004,2697.77002,2713.060059,2713.060059,-756307296
2018-01-04,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,-599707296
2018-01-05,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,-1058347296
2018-01-08,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,-1052317296
2018-01-09,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,-841487296
2018-01-10,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,-718617296
2018-01-11,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,-653647296
2018-01-12,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,-720997296
2018-01-16,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,31002704
2018-01-17,2784.98999,2807.040039,2778.3798829999996,2802.560059,2802.560059,-516917296
2018-01-18,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,-613497296
2018-01-19,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,-655537296
2018-01-22,2809.159912,2833.030029,2808.1201170000004,2832.969971,2832.969971,-823187296
2018-01-23,2835.050049,2842.23999,2830.590088,2839.1298829999996,2839.1298829999996,-775317296
2018-01-24,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,-280897296
2018-01-25,2846.23999,2848.560059,2830.939941,2839.25,2839.25,-459817296
2018-01-26,2847.47998,2872.8701170000004,2846.179932,2872.8701170000004,2872.8701170000004,-851737296
2018-01-29,2867.22998,2870.6201170000004,2851.47998,2853.530029,2853.530029,-721137296
2018-01-30,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,-304317296
2018-01-31,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,-33687296
2018-02-01,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,-356517296
2018-02-02,2808.919922,2808.919922,2759.969971,2762.1298829999996,2762.1298829999996,6162704
2018-02-05,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,988492704
2018-02-06,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,1596692704
2018-02-07,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,331602704
2018-02-08,2685.01001,2685.27002,2580.560059,2581.0,2581.0,1010472704
2018-02-09,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,1385102704
2018-02-12,2636.75,2672.610107,2622.449951,2656.0,2656.0,-239177296
2018-02-13,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,-822097296
2018-02-14,2651.209961,2702.100098,2648.8701170000004,2698.6298829999996,2698.6298829999996,-291227296
2018-02-15,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,-610057296
2018-02-16,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,-657507296
2018-02-20,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,-667357296
2018-02-21,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,-515567296
2018-02-22,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,-593697296
2018-02-23,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,-1105777296
2018-02-26,2757.3701170000004,2780.639893,2753.780029,2779.600098,2779.600098,-870317296
2018-02-27,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,-549887296
2018-02-28,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,-64307296
2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,209002704
2018-03-02,2658.889893,2696.25,2647.320068,2691.25,2691.25,-412517296
2018-03-05,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,-584157296
2018-03-06,2730.179932,2732.080078,2711.26001,2728.1201170000004,2728.1201170000004,-924277296
2018-03-07,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,-901697296
2018-03-08,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,-1082647296
2018-03-09,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,-930867296
2018-03-12,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,-1109947296
2018-03-13,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,-993317296
2018-03-14,2774.060059,2777.110107,2744.3798829999996,2749.47998,2749.47998,-903607296
2018-03-15,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,-794637296
2018-03-16,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,1077372704
2018-03-19,2741.3798829999996,2741.3798829999996,2694.590088,2712.919922,2712.919922,-992837296
2018-03-20,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,-1033937296
2018-03-21,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,-879457296
2018-03-22,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,-555167296
2018-03-23,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,-479887296
2018-03-26,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,-783867296
2018-03-27,2667.570068,2674.780029,2596.1201170000004,2612.6201170000004,2612.6201170000004,-588617296
2018-03-28,2611.300049,2632.649902,2593.060059,2605.0,2605.0,-430467296
2018-03-29,2614.409912,2659.070068,2609.719971,2640.8701170000004,2640.8701170000004,-728977296
2018-04-02,2633.449951,2638.300049,2553.800049,2581.8798829999996,2581.8798829999996,-696447296
2018-04-03,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,-902157296
2018-04-04,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,-944627296
2018-04-05,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,-1115997296
2018-04-06,2645.820068,2656.8798829999996,2586.27002,2604.469971,2604.469971,-995267296
2018-04-09,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,-1232007296
2018-04-10,2638.409912,2665.449951,2635.780029,2656.8701170000004,2656.8701170000004,-751037296
2018-04-11,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,-1274207296
2018-04-12,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,-1273647296
2018-04-13,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,-1334057296
2018-04-16,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,-1275267296
2018-04-17,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,-1060607296
2018-04-18,2710.110107,2717.48999,2703.6298829999996,2708.639893,2708.639893,-911557296
2018-04-19,2701.159912,2702.840088,2681.899902,2693.1298829999996,2693.1298829999996,-945597296
2018-04-20,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,-906377296
2018-04-23,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,-1277487296
2018-04-24,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,-588227296
2018-04-25,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,-795527296
2018-04-26,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,-629247296
2018-04-27,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,-1075937296
2018-04-30,2682.51001,2682.8701170000004,2648.040039,2648.050049,2648.050049,-560437296
2018-05-01,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,-735117296
2018-05-02,2654.23999,2660.8701170000004,2631.699951,2635.669922,2635.669922,-284197296
2018-05-03,2628.080078,2637.139893,2594.6201170000004,2629.72998,2629.72998,-443497296
2018-05-04,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,-967747296
2018-05-07,2680.340088,2683.350098,2664.699951,2672.6298829999996,2672.6298829999996,-1057007296
2018-05-08,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,-577397296
2018-05-09,2678.1201170000004,2701.27002,2674.139893,2697.790039,2697.790039,-385467296
2018-05-10,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,-961917296
2018-05-11,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,-1432267296
2018-05-14,2738.469971,2742.100098,2725.469971,2730.1298829999996,2730.1298829999996,-1322307296
2018-05-15,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,-1004287296
2018-05-16,2712.6201170000004,2727.76001,2712.169922,2722.459961,2722.459961,-1092297296
2018-05-17,2719.709961,2731.959961,2711.360107,2720.1298829999996,2720.1298829999996,-819567296
2018-05-18,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,-926277296
2018-05-21,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,-1275077296
2018-05-22,2738.340088,2742.23999,2721.8798829999996,2724.439941,2724.439941,-928657296
2018-05-23,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,-968677296
2018-05-24,2730.939941,2731.969971,2707.3798829999996,2727.76001,2727.76001,-1038937296
2018-05-25,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,-1299707296
2018-05-29,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,-558077296
2018-05-30,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,-733917296
2018-05-31,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,-59597296
2018-06-01,2718.699951,2736.929932,2718.699951,2734.6201170000004,2734.6201170000004,-610837296
2018-06-04,2741.669922,2749.159912,2740.540039,2746.8701170000004,2746.8701170000004,-918457296
2018-06-05,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,-777177296
2018-06-06,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,-643327296
2018-06-07,2774.840088,2779.899902,2760.159912,2770.3701170000004,2770.3701170000004,-583637296
2018-06-08,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,-1171757296
2018-06-11,2780.179932,2790.209961,2780.169922,2782.0,2782.0,-1062637296
2018-06-12,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,-893957296
2018-06-13,2787.939941,2791.469971,2774.649902,2775.6298829999996,2775.6298829999996,-515737296
2018-06-14,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,-768077296
2018-06-15,2777.780029,2782.810059,2761.72998,2779.659912,2779.659912,1133822704
2018-06-18,2765.790039,2774.98999,2757.1201170000004,2773.75,2773.75,-1007817296
2018-06-19,2752.01001,2765.050049,2743.189941,2762.590088,2762.590088,-633497296
2018-06-20,2769.72998,2774.860107,2763.909912,2767.320068,2767.320068,-967367296
2018-06-21,2769.280029,2769.280029,2744.389893,2749.76001,2749.76001,-994907296
2018-06-22,2760.790039,2764.169922,2752.679932,2754.8798829999996,2754.8798829999996,1155582704
2018-06-25,2742.939941,2742.939941,2698.669922,2717.070068,2717.070068,-639887296
2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,-739877296
2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,-518877296
2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,-866827296
2018-06-29,2727.1298829999996,2743.26001,2718.030029,2718.3701170000004,2718.3701170000004,-729347296
2018-07-02,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,-1221317296
2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,1911470000
2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,-1341547296
2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,-1740187296
2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,-1244927296
2018-07-10,2788.560059,2795.580078,2786.23999,2793.840088,2793.840088,-1231117296
2018-07-11,2779.820068,2785.909912,2770.77002,2774.02002,2774.02002,-1330227296
2018-07-12,2783.139893,2799.219971,2781.530029,2798.290039,2798.290039,-1473277296
2018-07-13,2796.929932,2804.530029,2791.689941,2801.310059,2801.310059,-1680967296
2018-07-16,2797.360107,2801.189941,2793.389893,2798.429932,2798.429932,-1482737296
2018-07-17,2789.340088,2814.189941,2789.23999,2809.550049,2809.550049,-1244237296
2018-07-18,2811.350098,2816.76001,2805.889893,2815.6201170000004,2815.6201170000004,-1205187296
2018-07-19,2809.3701170000004,2812.050049,2799.77002,2804.48999,2804.48999,-1028267296
2018-07-20,2804.550049,2809.699951,2800.01001,2801.830078,2801.830078,-1064757296
2018-07-23,2799.169922,2808.610107,2795.139893,2806.97998,2806.97998,-1387537296
2018-07-24,2820.679932,2829.98999,2811.1201170000004,2820.399902,2820.399902,-877437296
2018-07-25,2817.72998,2848.030029,2817.72998,2846.070068,2846.070068,-741957296
2018-07-26,2835.48999,2845.570068,2835.26001,2837.439941,2837.439941,-641637296
2018-07-27,2842.350098,2843.169922,2808.340088,2818.820068,2818.820068,-879257296
2018-07-30,2819.0,2821.73999,2798.110107,2802.600098,2802.600098,-1049197296
2018-07-31,2809.72998,2824.459961,2808.060059,2816.290039,2816.290039,-402867296
2018-08-01,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,-797977296
2018-08-02,2800.47998,2829.909912,2796.340088,2827.219971,2827.219971,-827587296
2018-08-03,2829.6201170000004,2840.3798829999996,2827.3701170000004,2840.350098,2840.350098,-1264577296
2018-08-06,2840.290039,2853.290039,2835.97998,2850.399902,2850.399902,-1420427296
2018-08-07,2855.919922,2863.429932,2855.919922,2858.449951,2858.449951,-1132197296
2018-08-08,2856.790039,2862.439941,2853.090088,2857.699951,2857.699951,-1322767296
2018-08-09,2857.189941,2862.47998,2851.97998,2853.580078,2853.580078,-1247917296
2018-08-10,2838.899902,2842.199951,2825.810059,2833.280029,2833.280029,-1038927296
2018-08-13,2835.459961,2843.399902,2819.8798829999996,2821.929932,2821.929932,-1136517296
2018-08-14,2827.8798829999996,2843.110107,2826.580078,2839.959961,2839.959961,-1317997296
2018-08-15,2827.949951,2827.949951,2802.48999,2818.3701170000004,2818.3701170000004,-649897296
2018-08-16,2831.439941,2850.48999,2831.439941,2840.689941,2840.689941,-1075087296
2018-08-17,2838.320068,2855.6298829999996,2833.72998,2850.1298829999996,2850.1298829999996,-1270867296
2018-08-20,2853.929932,2859.76001,2850.6201170000004,2857.050049,2857.050049,-1546947296
2018-08-21,2861.51001,2873.22998,2861.320068,2862.959961,2862.959961,-1147827296
2018-08-22,2860.98999,2867.540039,2856.050049,2861.820068,2861.820068,-1605407296
2018-08-23,2860.290039,2868.780029,2854.030029,2856.97998,2856.97998,-1581057296
2018-08-24,2862.350098,2876.159912,2862.350098,2874.689941,2874.689941,-1698777296
2018-08-27,2884.689941,2898.25,2884.689941,2896.73999,2896.73999,-1440887296
2018-08-28,2901.449951,2903.77002,2893.5,2897.52002,2897.52002,-1611777296
2018-08-29,2900.6201170000004,2916.5,2898.399902,2914.040039,2914.040039,-1503107296
2018-08-30,2908.939941,2912.459961,2895.219971,2901.1298829999996,2901.1298829999996,-1492787296
2018-08-31,2898.3701170000004,2906.320068,2891.72998,2901.52002,2901.52002,-1414707296
2018-09-04,2896.959961,2900.179932,2885.1298829999996,2896.719971,2896.719971,-1217907296
2018-09-05,2891.590088,2894.209961,2876.919922,2888.600098,2888.600098,-1053717296
2018-09-06,2888.639893,2892.050049,2867.290039,2878.050049,2878.050049,-1155377296
2018-09-07,2868.26001,2883.810059,2864.1201170000004,2871.679932,2871.679932,-1348697296
2018-09-10,2881.389893,2886.929932,2875.939941,2877.1298829999996,2877.1298829999996,-1563567296
2018-09-11,2871.570068,2892.52002,2866.780029,2887.889893,2887.889893,-1395307296
2018-09-12,2888.290039,2894.649902,2879.199951,2888.919922,2888.919922,-1030037296
2018-09-13,2896.850098,2906.76001,2896.389893,2904.179932,2904.179932,-1040037296
2018-09-14,2906.3798829999996,2908.300049,2895.77002,2904.97998,2904.97998,-1145167296
2018-09-17,2903.830078,2904.649902,2886.159912,2888.800049,2888.800049,-1347207296
2018-09-18,2890.73999,2911.169922,2890.429932,2904.310059,2904.310059,-1220357296
2018-09-19,2906.600098,2912.360107,2903.820068,2907.949951,2907.949951,-1014947296
2018-09-20,2919.72998,2934.800049,2919.72998,2930.75,2930.75,-957237296
2018-09-21,2936.76001,2940.909912,2927.110107,2929.669922,2929.669922,1312642704
2018-09-24,2921.830078,2923.790039,2912.6298829999996,2919.3701170000004,2919.3701170000004,-922757296
2018-09-25,2921.75,2923.949951,2913.699951,2915.560059,2915.560059,-1009487296
2018-09-26,2916.97998,2931.149902,2903.280029,2905.969971,2905.969971,-906347296
2018-09-27,2911.649902,2927.219971,2909.27002,2914.0,2914.0,-1234117296
2018-09-28,2910.030029,2920.530029,2907.5,2913.97998,2913.97998,-862667296
2018-10-01,2926.290039,2937.060059,2917.909912,2924.590088,2924.590088,-930777296
2018-10-02,2923.800049,2931.419922,2919.3701170000004,2923.429932,2923.429932,-893087296
2018-10-03,2931.689941,2939.860107,2921.360107,2925.51001,2925.51001,-696257296
2018-10-04,2919.350098,2919.780029,2883.919922,2901.610107,2901.610107,-798107296
2018-10-05,2902.540039,2909.639893,2869.290039,2885.570068,2885.570068,-965987296
2018-10-08,2877.530029,2889.449951,2862.080078,2884.429932,2884.429932,-964647296
2018-10-09,2882.51001,2894.830078,2874.27002,2880.340088,2880.340088,-774467296
2018-10-10,2873.899902,2874.02002,2784.860107,2785.679932,2785.679932,206282704
2018-10-11,2776.8701170000004,2795.139893,2710.51001,2728.3701170000004,2728.3701170000004,595662704
2018-10-12,2770.540039,2775.77002,2729.439941,2767.1298829999996,2767.1298829999996,-328927296
2018-10-15,2763.830078,2775.98999,2749.030029,2750.790039,2750.790039,-994827296
2018-10-16,2767.050049,2813.459961,2766.909912,2809.919922,2809.919922,-866627296
2018-10-17,2811.669922,2816.939941,2781.810059,2809.209961,2809.209961,-973257296
2018-10-18,2802.0,2806.040039,2755.179932,2768.780029,2768.780029,-678527296
2018-10-19,2775.659912,2797.77002,2760.27002,2767.780029,2767.780029,-728477296
2018-10-22,2773.939941,2778.939941,2749.219971,2755.8798829999996,2755.8798829999996,-987827296
2018-10-23,2721.030029,2753.590088,2691.429932,2740.689941,2740.689941,53612704
2018-10-24,2737.8701170000004,2742.590088,2651.889893,2656.100098,2656.100098,414342704
2018-10-25,2674.8798829999996,2722.699951,2667.840088,2705.570068,2705.570068,339802704
2018-10-26,2667.860107,2692.3798829999996,2628.159912,2658.689941,2658.689941,508182704
2018-10-29,2682.649902,2706.850098,2603.540039,2641.25,2641.25,378732704
2018-10-30,2640.679932,2685.429932,2635.340088,2682.6298829999996,2682.6298829999996,811412704
2018-10-31,2705.600098,2736.689941,2705.600098,2711.73999,2711.73999,817452704
2018-11-01,2717.580078,2741.669922,2708.850098,2740.3701170000004,2740.3701170000004,413452704
2018-11-02,2745.449951,2756.550049,2700.439941,2723.060059,2723.060059,-57037296
2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,-671647296
2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,-784107296
2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,-380217296
2018-11-08,2806.3798829999996,2814.75,2794.98999,2806.830078,2806.830078,-664477296
2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,-275877296
2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,-624037296
2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,-203527296
2018-11-14,2737.899902,2746.800049,2685.75,2701.580078,2701.580078,107402704
2018-11-15,2693.52002,2735.3798829999996,2670.75,2730.199951,2730.199951,-115827296
2018-11-16,2718.540039,2746.75,2712.159912,2736.27002,2736.27002,-319787296
2018-11-19,2730.73999,2733.159912,2681.090088,2690.72998,2690.72998,-522067296
2018-11-20,2654.600098,2669.439941,2631.52002,2641.889893,2641.889893,62932704
2018-11-21,2657.73999,2670.72998,2649.820068,2649.929932,2649.929932,-1061417296
2018-11-23,2633.360107,2647.550049,2631.090088,2632.560059,2632.560059,1651650000
2018-11-26,2649.969971,2674.350098,2649.969971,2673.449951,2673.449951,-851017296
2018-11-27,2663.75,2682.530029,2655.889893,2682.169922,2682.169922,-809747296
2018-11-28,2691.449951,2744.0,2684.3798829999996,2743.790039,2743.790039,-343297296
2018-11-29,2736.969971,2753.75,2722.939941,2737.800049,2737.800049,-734197296
2018-11-30,2737.76001,2760.8798829999996,2732.76001,2760.169922,2760.169922,363612704
2018-12-03,2790.5,2800.179932,2773.3798829999996,2790.3701170000004,2790.3701170000004,-108907296
2018-12-04,2782.429932,2785.929932,2697.179932,2700.060059,2700.060059,204872704
2018-12-06,2663.51001,2696.149902,2621.530029,2695.949951,2695.949951,846502704
2018-12-07,2691.26001,2708.540039,2623.139893,2633.080078,2633.080078,-78277296
2018-12-10,2630.860107,2647.51001,2583.22998,2637.719971,2637.719971,-143937296
2018-12-11,2664.439941,2674.350098,2621.300049,2636.780029,2636.780029,-389097296
2018-12-12,2658.22998,2685.439941,2650.26001,2651.070068,2651.070068,-336077296
2018-12-13,2658.699951,2670.189941,2637.27002,2650.540039,2650.540039,-367247296
2018-12-14,2629.679932,2635.070068,2593.840088,2599.949951,2599.949951,-259947296
2018-12-17,2590.75,2601.1298829999996,2530.540039,2545.939941,2545.939941,321382704
2018-12-18,2559.899902,2573.98999,2528.709961,2546.159912,2546.159912,175912704
2018-12-19,2547.050049,2585.290039,2488.959961,2506.959961,2506.959961,832972704
2018-12-20,2496.77002,2509.6298829999996,2441.179932,2467.419922,2467.419922,1290812704
2018-12-21,2465.3798829999996,2504.409912,2408.550049,2416.6201170000004,2416.6201170000004,-980924592
2018-12-24,2400.560059,2410.340088,2351.100098,2351.100098,2351.100098,-1681037296
2018-12-26,2363.1201170000004,2467.76001,2346.580078,2467.699951,2467.699951,-60977296
2018-12-27,2442.5,2489.100098,2397.939941,2488.830078,2488.830078,-198357296
2018-12-28,2498.77002,2520.27002,2472.889893,2485.73999,2485.73999,-592347296
2018-12-31,2498.939941,2509.23999,2482.820068,2506.850098,2506.850098,-852097296
2019-01-02,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,-561807296
2019-01-03,2491.919922,2493.139893,2443.959961,2447.889893,2447.889893,-472107296
